gene	logFC	logCPM	LR	PValue	FDR
RPS4Y1	2.39455491460465	9.65575261339049	113.722807337546	1.49859425857708e-26	3.73194928213449e-22
XIST	-1.96947216039227	9.53717210210633	49.1575829865055	2.36203491019765e-12	2.94108776843261e-08
PTGDS	1.41599453565406	9.25020582835236	27.306502899208	1.73626507207301e-07	0.0014412736363278
DDX3Y	1.2696103963971	9.24895179241617	23.7139854008213	1.11767382430673e-06	0.00695835781167765
IGFBP7	0.967982182467825	9.57348503572929	16.7511449002311	4.26165417057314e-05	0.212255947619566
MS4A1	0.789097273167864	9.21239430746035	15.2403423696902	9.46595568441898e-05	0.338792969707598
CAAP1	0.935887758812684	9.22315732285565	15.1415637273983	9.97429955406169e-05	0.338792969707598
SOX4	0.832962979846504	9.67657969296478	14.9768881955872	0.000108836034118812	0.338792969707598
RPS4X	-0.307426905859839	12.571346318191	14.4071364993129	0.000147243241340128	0.407422048788135
TGOLN2	-1.07151896337637	9.36293451658845	13.3641041615074	0.000256486398578406	0.595902739252444
TTTY15	0.727224062592901	9.21018080068678	13.2517065685389	0.000272331827460048	0.595902739252444
JUNB	-0.47266420636727	10.946112808566	13.1524245297259	0.000287147446935282	0.595902739252444
DIS3	0.826559831775188	9.22021082311048	12.8844835364272	0.000331317560102133	0.634677015324879
RP3-395M20.12	0.937289118214717	9.26455369502875	11.4553810319112	0.000712872704425118	1
HCG18	-0.903520535876403	9.24807423663528	11.3032664009962	0.000773708553425631	1
EREG	0.61710256564964	9.20654320614179	11.2344223485741	0.000802940927653618	1
CPEB2	0.637657604035362	9.2072692506865	11.1665340557186	0.000832860735730943	1
TSPAN31	-0.8832694563741	9.24795911794037	11.1576175330661	0.000836873277536113	1
TRIM69	-0.723884269177735	9.22663004544963	10.769740165331	0.00103172992444212	1
ABHD13	-0.881871617011039	9.24712528817773	10.7333144367282	0.00105223805235901	1
ETV6	0.870591783363706	9.23858664094617	10.7324684765499	0.00105271920608578	1
ZBTB46	-0.712657384356848	9.22405382208525	10.6533454196211	0.00109871989651118	1
TRMT2B	0.579737190648033	9.20561268614773	10.6499570840636	0.00110073460117585	1
HCFC2	0.597713555315337	9.20694137163164	10.3044176840345	0.0013271212389298	1
EIF1AY	0.707078832731982	9.21751311012193	10.288093807564	0.00133891335244444	1
KLF4	0.793220303036951	9.2244627550526	10.1462236552658	0.00144597149153871	1
RNF126	-0.914624006438154	9.37151218408503	10.0888291874273	0.00149170855346181	1
TRAK1	-0.670939262600195	9.22307067168373	9.91018482049308	0.00164366611348177	1
GTF2F2	-0.677778685470652	9.22424013880874	9.82962612311579	0.00171723250839983	1
ZBTB40	0.527069904485339	9.20334251802317	9.69178322080252	0.00185093825433369	1
LCMT1	0.844847115582027	9.25694480433675	9.68564131456633	0.00185713556535897	1
SUPT7L	-0.646867169216175	9.2218932563375	9.66374945524389	0.00187939649723042	1
RP11-294J22.6	0.77817221858159	9.23014422401298	9.51276721773154	0.00204047226534751	1
CTD-2035E11.3	0.805222953825557	9.39884448524081	9.50570932527117	0.00204833561638312	1
H3F3A	0.40276685307529	10.8131759567185	9.47250361688435	0.00208574521702351	1
RBM34	0.769261296676821	9.22904141463228	9.38836959255613	0.00218366319405338	1
MECP2	-0.901009962626094	9.30634408655722	9.38340129109498	0.00218958919057908	1
ZER1	0.500096648461315	9.20275910670657	9.27335484139609	0.00232511433880268	1
TBC1D19	0.749408935987854	9.22180770725669	9.24678545249003	0.0023590917123573	1
SAT1	-0.719229267843902	9.62748950967824	9.12433340256149	0.00252231775302339	1
CCNL1	0.632707320569471	9.73777905878536	9.09227364229002	0.0025669156570325	1
ITPKB	0.804202803887378	9.24695127856025	9.03833623278892	0.00264376134995745	1
BNIP3L	-0.890310139003012	9.29998119020496	8.93291065564205	0.00280077663998916	1
INTS10	-0.865151761485586	9.26408483092492	8.89628697481626	0.0028575112763976	1
KCNQ1OT1	-0.603092701853889	9.2196367639628	8.79947384586766	0.00301317431036711	1
TSHZ2	-0.763613923301673	9.23913647270781	8.74533412376296	0.00310395223600761	1
BCAP31	0.746224911557357	9.46189045553365	8.64551317158632	0.00327867777123672	1
MSH3	-0.793588238695107	9.25241194116045	8.44868736772789	0.00365307006815036	1
DENND4A	-0.741151945186753	9.23690259294667	8.33679327690147	0.00388501103765172	1
CCAR1	-0.839466537683099	9.31074888484685	8.2475087109175	0.00408079696889584	1
ACIN1	-0.82952877271156	9.29067577470612	8.19775959303534	0.00419421498951029	1
MALAT1	-0.183290036278142	16.1943657729181	8.17940376383496	0.00423686840145353	1
TMEM161B-AS1	0.715382026666477	9.22651426225231	8.15816030058116	0.00428678337952377	1
MTFR2	0.468601552331074	9.20121105288196	8.11950043063792	0.00437916245822582	1
AP003733.1	-0.569751860870285	9.21812908500426	8.06587303834172	0.00451067361736884	1
IGJ	-0.818551153898234	9.35790734708724	8.02666592803314	0.00460936094758015	1
MRPL35	-0.568884879041584	9.2156084858593	8.01125590129929	0.00464874864237747	1
RP11-326K13.4	0.471204424998884	9.20130417933967	8.01016431410547	0.00465155168304693	1
SUGP2	-0.725238661241473	9.2377675989431	7.97669858438591	0.00473832750274923	1
LSR	-0.831126078402684	9.29674965503773	7.95358401382586	0.00479922421331413	1
PPP2R5C	-0.795375063037434	9.39585719353107	7.94467030912247	0.00482292037595381	1
ARIH2	0.785570532717268	9.26232067797377	7.87314600705309	0.00501742859076215	1
ARHGEF2	-0.7666605749443	9.25144758394305	7.85516912902325	0.00506756116675073	1
PUF60	0.767314744442683	9.33734952907927	7.84696709409803	0.00509060368421094	1
ZNF287	0.428975457859306	9.20030569272937	7.82861737948408	0.0051425421998247	1
KRT86	-0.545301588897707	9.21732267136927	7.82172260820225	0.00516219702774135	1
PPFIBP1	0.431467788276925	9.20041086343411	7.80813861418442	0.00520114505392456	1
CENPJ	0.675553708823259	9.2177348996042	7.80135700563824	0.00522070124015705	1
HSPB1	0.703824842797582	9.44861298130608	7.79987033925343	0.00522499836012805	1
DONSON	-0.712962294547025	9.52397677882885	7.74300224572221	0.0053921079071747	1
RORA	0.76652870820019	9.32883138814763	7.74280090747524	0.00539270912903809	1
PTTG1	0.445813896898661	9.20075958648556	7.73027029597761	0.0054302619559884	1
IER2	-0.461932599945294	10.3310701215404	7.72196308485468	0.00545530459932859	1
RP4-548D19.3	0.41850829228643	9.20008992600701	7.70945666357209	0.00549322832451106	1
SLC35A2	0.613460161148099	9.2113833639982	7.68445146744526	0.00556986069351498	1
OSGEPL1	0.426740147423555	9.20026819980201	7.68080346211418	0.00558113135392756	1
RPUSD3	-0.779953261049438	9.26237856779945	7.65738536254246	0.00565403852281835	1
TOR3A	-0.536195841385423	9.21788341732356	7.65711926532436	0.00565487251640005	1
CTD-2547L24.3	0.444895577951576	9.20089839961906	7.63766870056807	0.00571617489022769	1
TTC21B	0.615420498603408	9.21257703550686	7.61115804874363	0.00580082179923864	1
SYNC	0.750548970159011	9.24271350196335	7.60385539393984	0.00582436258135075	1
TMEM43	-0.751494114151627	9.25244455606433	7.6031603668327	0.00582660813819754	1
WASIR1	0.395667148740329	9.19957789408138	7.59347811593153	0.00585798244425643	1
SYNGR1	0.45319225917595	9.20120698422933	7.59204253443426	0.00586264894273915	1
