gene	logFC	logCPM	LR	PValue	FDR
RPS4Y1	3.17457932792834	9.10747052977394	1405.45221547355	1.37294354841578e-307	3.41904131861983e-303
XIST	-2.71311576893858	8.61200922575125	581.537903021984	1.73602621338919e-128	2.16161303960155e-124
EIF1AY	2.63179242357445	8.10451510204411	397.912618123001	1.56795784568862e-88	1.30156180770612e-84
DDX3Y	2.0729680874351	8.02343396526051	227.967893012028	1.65393946637083e-51	1.02970136327582e-47
TTTY15	1.77753850424626	7.96793173019556	160.579642929192	8.45288045095116e-37	4.21004163740074e-33
RPS4X	-0.55155294177153	12.4276268194739	118.119426962327	1.63256220698624e-27	6.7759494400964e-24
KDM5D	1.4813476979587	7.93727555748082	111.847676096471	3.85844741736354e-26	1.37267022906577e-22
UTY	1.32567584572093	7.93592284607028	87.5627577009294	8.16476168317889e-21	2.54158825245255e-17
SEPT6	-0.550085880714743	9.49098374545717	62.2176744943533	3.07515526475658e-15	8.50895461758146e-12
EIF1AX	-0.751516155507549	8.3376836559241	48.1522938694204	3.94367327665617e-12	9.82092956085687e-09
SYAP1	-0.688322813154309	8.2368203692623	35.2930013521092	2.83649526303672e-09	6.4215674123094e-06
ZRSR2	-0.751866927522939	8.12622087487211	34.7215060490893	3.80405905433932e-09	7.89437355251768e-06
DONSON	-0.510277213013267	8.66282759029953	31.7567375393437	1.74742022869068e-08	3.347385073468e-05
ZFY	0.633796531620302	7.87636439133128	28.1058420147876	1.14858623001487e-07	0.000204308877757573
USP9Y	0.629863006843006	7.88265521728066	24.4229221030838	7.73429541898348e-07	0.00128404772545964
ACTN1	-0.625388007928972	8.07684831328069	21.9808534939805	2.75383997184465e-06	0.00428617980117795
EIF2S3	-0.39856473241425	8.68236434184439	20.654971634186	5.49942009116717e-06	0.00805600344296094
JPX	-0.539775579144172	8.14666152859399	18.7885113120836	1.46044222419792e-05	0.0202052181717782
FHIT	-0.531636796327501	8.12490300266517	17.1760358265462	3.40707376322944e-05	0.044655977855633
PRKX	-0.462827276423106	8.22537266737966	16.0035231390017	6.32247182869658e-05	0.0787242579750154
HBA2	0.536457348196262	8.00522568401313	14.8859058760056	0.000114213134522757	0.135440461381915
FLNA	-0.311263471332513	8.85504753836873	14.4257646940382	0.000145793932304575	0.165032104371856
RP11-706O15.1	-0.551634661107123	7.93085173597851	13.7476712218071	0.000209079869676932	0.226378956285419
HLA-DRB5	0.399239528145152	8.27275381735688	13.60367467315	0.000225743213980284	0.234236802406293
FAM117B	-0.540151348924024	7.93646259939783	13.5019787601354	0.000238312023593558	0.237387372942015
IGFBP3	0.286997870964273	7.85789956648383	13.0279937331389	0.000306869123276758	0.293921606806196
P2RY10	-0.461301922945241	8.10405611481415	12.8147597281129	0.000343895569833844	0.313622161677913
ZFP36L2	-0.239137324237325	9.64825559303304	12.767865408968	0.000352625006102942	0.313622161677913
BCCIP	-0.488942303218039	8.03108012803466	12.4463067297229	0.000418819164842778	0.359650126278611
TTTY14	0.305821430534762	7.86023247131019	12.1887378225996	0.000480789034317674	0.374791151571678
TNFSF8	0.504578423421174	7.92818116416118	12.1820122539575	0.000482525632323616	0.374791151571678
VSIG10	-0.242106031100109	7.85780663577308	12.1458608399293	0.000491969285432967	0.374791151571678
DNASE1L3	-0.356245128483031	7.86700256822016	12.1205633643224	0.000498688356835729	0.374791151571678
AL592284.1	-0.347437166869386	8.42500766601438	12.0725327539282	0.000511701367443162	0.374791151571678
LYZ	-0.479011787402069	8.03045501948845	11.819850414507	0.000586025679612637	0.414000199652974
AC074366.3	0.205028145298911	7.85406711845031	11.7581869757727	0.000605762018123338	0.414000199652974
YBX3	0.376404194236756	8.23244232162138	11.7296944402407	0.000615106910298359	0.414000199652974
NFKB2	-0.460427635418948	8.05909044624109	11.6506925999524	0.000641786358271086	0.420589623158549
AC006129.2	-0.474533254302322	8.02155777628581	11.407425360592	0.000731511380805255	0.467098151697263
NSDHL	-0.45527122134088	7.89498410093135	11.0735221918725	0.00087569182985912	0.545183840974542
HSPA13	0.444504664239054	7.89041295088785	10.8245609514312	0.0010016244305771	0.608376907186868
AC017002.1	0.466717514586929	7.97602324540874	10.5037454332304	0.00119132816941815	0.69077386277918
RP4-555D20.2	0.397003847872186	7.87833130625045	10.5015275929883	0.00119275894870115	0.69077386277918
CIB2	0.185431013204647	7.85334814884468	10.4399440188912	0.00123319007760234	0.697957556875709
CLHC1	-0.427463646553461	7.88980488682705	10.3316497238801	0.00130768271348494	0.723671613642564
SART3	-0.464873535978792	7.94485269496339	10.0353498778092	0.00153564376104077	0.831350795243441
MED14	-0.441785453029513	7.8995426549701	9.96207597819341	0.00159797765701765	0.846690161547032
GOLGB1	-0.379921509790859	8.17404051020787	9.81421936007041	0.00173167762706548	0.881189922016491
UCP3	-0.264451975837819	7.86137528385683	9.78051561221577	0.00176370848668883	0.881189922016491
TBC1D7	-0.462279780145016	7.95496283770648	9.77475337508776	0.00176924451274242	0.881189922016491
MCAT	0.450795422095231	7.91204851811402	9.71410423360805	0.00182859185594865	0.892890646837043
CHCHD4	-0.441867646838809	7.90417473416025	9.67296686428836	0.00186999091382984	0.895545840905857
YTHDC2	0.440126757171623	7.97840930310339	9.56947780069225	0.00197839049523121	0.896358311872633
IFT43	-0.449415131235504	7.96698803501712	9.56673560033045	0.00198134788329588	0.896358311872633
SYNE1	-0.357607504757302	8.21681758976199	9.50412248041539	0.00205010778134275	0.896358311872633
RGMB	-0.267195886054479	7.86164704532632	9.44182270945403	0.0021209260597915	0.896358311872633
PPFIBP1	-0.20225709172531	7.85612910140156	9.40206997827425	0.00216740604482139	0.896358311872633
SELM	-0.402847732007337	8.09064690717166	9.38471019783765	0.00218802639678816	0.896358311872633
RP11-277A4.4	-0.34408689007883	7.87433777269002	9.36541130345893	0.00221118375298708	0.896358311872633
BACH1	-0.444736686629589	7.95201923585022	9.36313920964875	0.00221392641778595	0.896358311872633
SFR1	-0.447673846677977	7.95883745955901	9.36042074676732	0.00221721243328294	0.896358311872633
AC107081.5	-0.181841297183641	7.85521277876387	9.29309328985644	0.00230019426225936	0.896358311872633
GON4L	-0.354980118805697	8.21770571731705	9.27635106965079	0.00232131399606447	0.896358311872633
PGRMC1	-0.443555093357831	7.95796945387708	9.228161530801	0.00238320823471586	0.896358311872633
CARS	-0.31451145577197	8.35425851135448	9.22714280897321	0.00238453459303718	0.896358311872633
RP11-103H7.3	-0.181419583456734	7.85524702715519	9.20441780022403	0.00241431768125168	0.896358311872633
JUN	-0.211926569425374	9.43055167364883	9.2021138976163	0.00241735814228389	0.896358311872633
TMEM155	0.402748853676758	8.05314812779286	9.17936351362653	0.00244759126239164	0.896358311872633
SMG5	0.436100375075889	7.9190625531574	9.11801173255748	0.0025310490612744	0.913488619897341
STX3	-0.366959709894974	7.8779490098222	8.95922906237058	0.00276071367552999	0.924935986555778
DNAH6	-0.183825795987979	7.85584114776793	8.91192959573957	0.0028331374776723	0.924935986555778
ANKRD18B	0.162624765665704	7.85264956571864	8.86003227769222	0.00291482419394243	0.924935986555778
NEFM	0.150828167779726	7.85227607834027	8.83401827492787	0.00295666647528946	0.924935986555778
KB-173C10.1	0.160020615905623	7.85257905638682	8.82492608706852	0.00297143428354407	0.924935986555778
