gene	logFC	logCPM	LR	PValue	FDR
RPS4Y1	3.78279740038344	9.06498406993903	2049.60918097248	0	0
XIST	-2.57233335270264	8.26105777285504	584.26192085768	4.43641326892242e-129	5.52399998179875e-125
DDX3Y	2.38621506913108	7.50480341310185	277.370554260004	2.80936014970426e-62	2.33204986026951e-58
EIF1AY	2.29353259027157	7.50020866825325	256.928666691973	8.01693745740605e-58	4.99114483754457e-54
TTTY15	2.22673456811156	7.45868230571827	234.882292053444	5.13621915920114e-53	2.55814531443172e-49
UTY	1.6105491760598	7.39571531953671	123.602297508036	1.02939878298992e-28	4.27251964879965e-25
KDM5D	1.48744845706027	7.3924674120898	105.809218693457	8.11870263878452e-25	2.88828645448073e-21
USP9Y	1.13483154403777	7.34841616578409	72.9886218088082	1.30399431326475e-17	4.05917129790399e-14
ZFY	1.10189450368539	7.34441199364666	71.9190731111892	2.24206321266672e-17	6.20378890944881e-14
KLRC1	0.501160726283579	8.76590236974027	46.7726006499231	7.97202331587897e-12	1.98527296635334e-08
PTGDS	0.742635434698636	7.73227796218248	42.9053837787701	5.74523312994046e-11	1.30066855122643e-07
RPS4X	-0.303643633248779	12.5859494205746	39.5552975735442	3.18900161872042e-10	6.61797560924956e-07
RPLP1	0.26412416146277	13.2043370604147	31.66221666483	1.8345689217164e-08	3.51432845057719e-05
EIF1AX	-0.515489981456033	8.06899092316193	28.5197885277561	9.27457297121662e-08	0.000164974779073005
GZMB	0.33692161571245	8.82815759752572	21.8118829242344	3.00731834197286e-06	0.00499274991134334
ZEB2	0.461378864411972	7.8867686565528	20.3791055786443	6.35195642070544e-06	0.00988642317155172
EIF2S3	-0.425123766244729	8.08372619330668	19.9631111977035	7.89507053271277e-06	0.0115653494985968
FGFBP2	0.303059793654035	8.81886702542047	17.8404235229641	2.40225184944875e-05	0.0332351543371234
IGFBP3	0.621988321182069	7.3761562353217	16.4908246236756	4.88860782716855e-05	0.0640742109052519
NME4	0.532539485888803	7.53216867021094	15.9378778309496	6.5455619773665e-05	0.0755421367490463
TMPO-AS1	0.433500967711963	7.31507113943703	15.9104222747582	6.64120004916155e-05	0.0755421367490463
RTKN2	-0.545668589734929	7.55422317414394	15.9012106223009	6.67360160815572e-05	0.0755421367490463
ACY3	-0.410783156019058	7.31891368732942	15.6020692669801	7.81689977485333e-05	0.0846366326492054
CD99	0.252465406497241	9.34434856777017	15.1911314497941	9.71586491792218e-05	0.099033759589324
TMSB4Y	0.219493706499248	7.30459947681998	15.1476970005245	9.94195072775609e-05	0.099033759589324
RAPGEF1	0.539002203034181	7.47833949749844	15.0258415953716	0.000106049046942039	0.101574592922984
CEBPB	0.365356227444866	8.05281431472094	14.9035882527778	0.000113147563176688	0.104359769103298
CCL4	0.244030082877892	9.33336465687599	14.1561850074586	0.000168243091881459	0.143479741922565
ZNF557	-0.53485253532281	7.34018356509538	14.1048261219655	0.00017289959942448	0.143479741922565
LRRC37A2	0.52154464792007	7.33778336347478	14.0574477931949	0.000177310249996804	0.143479741922565
RPLP0	0.194179893514318	11.1128403180311	14.0421701809622	0.000178756536400626	0.143479741922565
GPN3	0.542981962171346	7.42554005217582	13.9840358981151	0.000184369423022209	0.143479741922565
GNLY	0.183940646951321	11.8036604956218	13.9212548519531	0.000190630550557416	0.143856745470646
ARF6	0.284811208081455	8.60898551116878	13.8036516918493	0.000202941402222237	0.148642639398246
CUL1	0.52440151051338	7.46333376538754	13.5054560184061	0.000237870833822855	0.16924849641973
C20orf24	0.358642353734042	7.97009680235005	13.4130698721673	0.000249877141078575	0.172852512341104
ZDHHC13	0.543136506490328	7.36707384240824	13.3379879783235	0.000260083253380195	0.175050088079108
SLC10A3	0.508520095547098	7.48888403655384	13.252285791232	0.000272247691708678	0.1784153754374
PSMD5-AS1	0.397411046818594	7.79232698966888	13.0099009317146	0.000309848333768349	0.192695996303445
KANSL1-AS1	0.438042822167235	7.65638401058507	13.0079707052008	0.000310167886810346	0.192695996303445
ZCCHC2	0.544210587892437	7.37676572107738	12.9656849399792	0.000317252373145454	0.192695996303445
